SalesOrderNumber,SalesOrderLineNumber,OrderDate,CalendarYear,CalendarMonth,CalendarDay,EnglishMonthName,FullName,Gender,MaritalStatus,BirthDate,Age,YearlyIncome,TotalChildren,DateFirstPurchase,TenureDays,City,EnglishCountryRegionName,SalesTerritoryGroup,EnglishProductName,Color,Class,ProductLine,OrderQuantity,SalesAmount,TaxAmt,Freight,TotalPaid,AgeGroup,TaxRate%
SO70777,1,2013-11-14,2013,11,14,November,Cameron Wilson,M,M,1962-05-02,63,60000.0,2,2013-11-14,0,Coronado,United States,North America,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(61.0, 65.0]",7.239786212519249
SO70777,2,2013-11-14,2013,11,14,November,Cameron Wilson,M,M,1962-05-02,63,60000.0,2,2013-11-14,0,Coronado,United States,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(61.0, 65.0]",7.239753355096119
SO70777,3,2013-11-14,2013,11,14,November,Cameron Wilson,M,M,1962-05-02,63,60000.0,2,2013-11-14,0,Coronado,United States,North America,Hitch Rack - 4-Bike,NA,Unknown,S ,1,120.0,9.6,3.0,132.6,"(61.0, 65.0]",7.239819004524888
SO70778,1,2013-11-14,2013,11,14,November,Matthew Jackson,M,M,1954-02-07,71,70000.0,5,2013-11-14,0,Milwaukie,United States,North America,Mountain Bottle Cage,NA,Unknown,M ,1,9.99,0.7992,0.2498,11.039000000000001,"(65.0, 72.0]",7.239786212519249
SO70778,2,2013-11-14,2013,11,14,November,Matthew Jackson,M,M,1954-02-07,71,70000.0,5,2013-11-14,0,Milwaukie,United States,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(65.0, 72.0]",7.239753355096119
SO70778,3,2013-11-14,2013,11,14,November,Matthew Jackson,M,M,1954-02-07,71,70000.0,5,2013-11-14,0,Milwaukie,United States,North America,"Racing Socks, M",White,Unknown,R ,1,8.99,0.7192,0.2248,9.934000000000001,"(65.0, 72.0]",7.239782564928526
SO70779,1,2013-11-14,2013,11,14,November,Andrew Miller,M,M,1971-11-06,53,80000.0,3,2013-11-14,0,Cliffside,Canada,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(51.0, 53.0]",7.239753355096119
SO70780,1,2013-11-14,2013,11,14,November,Jackson Foster,M,M,1974-05-03,51,60000.0,4,2013-11-14,0,Salem,United States,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(48.0, 51.0]",7.239819004524888
SO70780,2,2013-11-14,2013,11,14,November,Jackson Foster,M,M,1974-05-03,51,60000.0,4,2013-11-14,0,Salem,United States,North America,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(48.0, 51.0]",7.239809642044278
SO70781,1,2013-11-14,2013,11,14,November,Logan Davis,M,M,1968-02-01,57,120000.0,1,2013-11-14,0,Daly City,United States,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(53.0, 57.0]",7.239819004524888
SO70781,2,2013-11-14,2013,11,14,November,Logan Davis,M,M,1968-02-01,57,120000.0,1,2013-11-14,0,Daly City,United States,North America,"Short-Sleeve Classic Jersey, S",Yellow,Unknown,S ,1,53.99,4.3192,1.3498,59.659000000000006,"(53.0, 57.0]",7.239812936857809
SO70782,1,2013-11-14,2013,11,14,November,Connor Jenkins,M,M,1963-05-16,62,10000.0,1,2013-11-14,0,Bury,United Kingdom,Europe,ML Road Tire,NA,M ,R ,1,24.99,1.9992,0.6248,27.613999999999997,"(61.0, 65.0]",7.239805895560224
SO70782,2,2013-11-14,2013,11,14,November,Connor Jenkins,M,M,1963-05-16,62,10000.0,1,2013-11-14,0,Bury,United Kingdom,Europe,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(61.0, 65.0]",7.239736901791788
SO70782,3,2013-11-14,2013,11,14,November,Connor Jenkins,M,M,1963-05-16,62,10000.0,1,2013-11-14,0,Bury,United Kingdom,Europe,"Sport-100 Helmet, Red",Red,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(61.0, 65.0]",7.239809642044278
SO70783,1,2013-11-14,2013,11,14,November,Marie Serrano,F,M,1953-10-08,71,80000.0,5,2013-11-14,0,Paris,France,Europe,HL Road Tire,NA,H ,R ,1,32.6,2.608,0.815,36.022999999999996,"(65.0, 72.0]",7.239819004524888
SO70784,1,2013-11-14,2013,11,14,November,Preston Gonzalez,M,S,1974-11-15,50,20000.0,0,2013-02-10,277,London,United Kingdom,Europe,HL Road Tire,NA,H ,R ,1,32.6,2.608,0.815,36.022999999999996,"(48.0, 51.0]",7.239819004524888
SO70784,2,2013-11-14,2013,11,14,November,Preston Gonzalez,M,S,1974-11-15,50,20000.0,0,2013-02-10,277,London,United Kingdom,Europe,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(48.0, 51.0]",7.239736901791788
SO70784,3,2013-11-14,2013,11,14,November,Preston Gonzalez,M,S,1974-11-15,50,20000.0,0,2013-02-10,277,London,United Kingdom,Europe,All-Purpose Bike Stand,NA,Unknown,M ,1,159.0,12.72,3.975,175.695,"(48.0, 51.0]",7.239819004524888
SO70785,1,2013-11-14,2013,11,14,November,Ronnie Zhao,M,S,1976-05-01,49,20000.0,0,2013-11-14,0,Saarlouis,Germany,Europe,ML Road Tire,NA,M ,R ,1,24.99,1.9992,0.6248,27.613999999999997,"(48.0, 51.0]",7.239805895560224
SO70785,2,2013-11-14,2013,11,14,November,Ronnie Zhao,M,S,1976-05-01,49,20000.0,0,2013-11-14,0,Saarlouis,Germany,Europe,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(48.0, 51.0]",7.239736901791788
SO70785,3,2013-11-14,2013,11,14,November,Ronnie Zhao,M,S,1976-05-01,49,20000.0,0,2013-11-14,0,Saarlouis,Germany,Europe,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(48.0, 51.0]",7.239809642044278
SO70786,1,2013-11-14,2013,11,14,November,Abigail Russell,F,M,1961-01-06,64,120000.0,2,2013-11-14,0,Ingolstadt,Germany,Europe,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(61.0, 65.0]",7.239753355096119
SO70786,2,2013-11-14,2013,11,14,November,Abigail Russell,F,M,1961-01-06,64,120000.0,2,2013-11-14,0,Ingolstadt,Germany,Europe,Bike Wash - Dissolver,NA,Unknown,S ,1,7.95,0.636,0.1988,8.7848,"(61.0, 65.0]",7.239777798014753
SO70787,1,2013-11-14,2013,11,14,November,Lindsay Anand,F,S,1983-09-23,41,30000.0,4,2013-11-14,0,Mühlheim,Germany,Europe,ML Mountain Tire,NA,M ,M ,1,29.99,2.3992,0.7498,33.138999999999996,"(38.999, 42.0]",7.239808081112889
SO70787,2,2013-11-14,2013,11,14,November,Lindsay Anand,F,S,1983-09-23,41,30000.0,4,2013-11-14,0,Mühlheim,Germany,Europe,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(38.999, 42.0]",7.2396759533689
SO70788,1,2013-11-14,2013,11,14,November,Jenny Raji,F,M,1953-03-03,72,130000.0,5,2013-11-14,0,Runcorn,United Kingdom,Europe,ML Road Tire,NA,M ,R ,1,24.99,1.9992,0.6248,27.613999999999997,"(65.0, 72.0]",7.239805895560224
SO70788,2,2013-11-14,2013,11,14,November,Jenny Raji,F,M,1953-03-03,72,130000.0,5,2013-11-14,0,Runcorn,United Kingdom,Europe,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(65.0, 72.0]",7.239736901791788
SO70788,3,2013-11-14,2013,11,14,November,Jenny Raji,F,M,1953-03-03,72,130000.0,5,2013-11-14,0,Runcorn,United Kingdom,Europe,"Sport-100 Helmet, Red",Red,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(65.0, 72.0]",7.239809642044278
SO70788,4,2013-11-14,2013,11,14,November,Jenny Raji,F,M,1953-03-03,72,130000.0,5,2013-11-14,0,Runcorn,United Kingdom,Europe,AWC Logo Cap,Multi,Unknown,S ,1,8.99,0.7192,0.2248,9.934000000000001,"(65.0, 72.0]",7.239782564928526
SO70789,1,2013-11-14,2013,11,14,November,Haley Edwards,F,S,1969-10-10,55,30000.0,2,2013-11-14,0,Dunkerque,France,Europe,ML Mountain Tire,NA,M ,M ,1,29.99,2.3992,0.7498,33.138999999999996,"(53.0, 57.0]",7.239808081112889
SO70789,2,2013-11-14,2013,11,14,November,Haley Edwards,F,S,1969-10-10,55,30000.0,2,2013-11-14,0,Dunkerque,France,Europe,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(53.0, 57.0]",7.239753355096119
SO70789,3,2013-11-14,2013,11,14,November,Haley Edwards,F,S,1969-10-10,55,30000.0,2,2013-11-14,0,Dunkerque,France,Europe,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(53.0, 57.0]",7.2396759533689
SO70790,1,2013-11-14,2013,11,14,November,Tiffany Liu,F,M,1975-02-16,50,30000.0,2,2013-11-14,0,Saint-Denis,France,Europe,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(48.0, 51.0]",7.239753355096119
SO70790,2,2013-11-14,2013,11,14,November,Tiffany Liu,F,M,1975-02-16,50,30000.0,2,2013-11-14,0,Saint-Denis,France,Europe,ML Mountain Tire,NA,M ,M ,1,29.99,2.3992,0.7498,33.138999999999996,"(48.0, 51.0]",7.239808081112889
SO70791,1,2013-11-14,2013,11,14,November,Isabella Gonzales,F,M,1976-12-14,48,40000.0,1,2013-11-14,0,Cheltenham,United Kingdom,Europe,ML Road Tire,NA,M ,R ,1,24.99,1.9992,0.6248,27.613999999999997,"(45.0, 48.0]",7.239805895560224
SO70791,2,2013-11-14,2013,11,14,November,Isabella Gonzales,F,M,1976-12-14,48,40000.0,1,2013-11-14,0,Cheltenham,United Kingdom,Europe,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(45.0, 48.0]",7.239736901791788
SO70791,3,2013-11-14,2013,11,14,November,Isabella Gonzales,F,M,1976-12-14,48,40000.0,1,2013-11-14,0,Cheltenham,United Kingdom,Europe,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(45.0, 48.0]",7.239809642044278
SO70792,1,2013-11-14,2013,11,14,November,Ethan Smith,M,M,1968-02-29,57,20000.0,1,2013-03-20,239,Warrington,United Kingdom,Europe,Touring Tire Tube,NA,Unknown,T ,1,4.99,0.3992,0.1248,5.514,"(53.0, 57.0]",7.239753355096119
SO70792,2,2013-11-14,2013,11,14,November,Ethan Smith,M,M,1968-02-29,57,20000.0,1,2013-03-20,239,Warrington,United Kingdom,Europe,Touring Tire,NA,Unknown,T ,1,28.99,2.3192,0.7248,32.034,"(53.0, 57.0]",7.239807704314166
SO70792,3,2013-11-14,2013,11,14,November,Ethan Smith,M,M,1968-02-29,57,20000.0,1,2013-03-20,239,Warrington,United Kingdom,Europe,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(53.0, 57.0]",7.2396759533689
SO70793,1,2013-11-14,2013,11,14,November,Dale Lal,M,S,1956-08-26,68,90000.0,4,2013-10-31,14,Hamburg,Germany,Europe,Touring Tire Tube,NA,Unknown,T ,1,4.99,0.3992,0.1248,5.514,"(65.0, 72.0]",7.239753355096119
SO70793,2,2013-11-14,2013,11,14,November,Dale Lal,M,S,1956-08-26,68,90000.0,4,2013-10-31,14,Hamburg,Germany,Europe,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(65.0, 72.0]",7.2396759533689
SO70794,1,2013-11-14,2013,11,14,November,Jenny Zhou,F,S,1974-10-13,50,60000.0,4,2013-05-17,181,Burlingame,United States,North America,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(48.0, 51.0]",7.239819004524888
SO70794,2,2013-11-14,2013,11,14,November,Jenny Zhou,F,S,1974-10-13,50,60000.0,4,2013-05-17,181,Burlingame,United States,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(48.0, 51.0]",7.239753355096119
SO70794,3,2013-11-14,2013,11,14,November,Jenny Zhou,F,S,1974-10-13,50,60000.0,4,2013-05-17,181,Burlingame,United States,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(48.0, 51.0]",7.2396759533689
SO70795,1,2013-11-14,2013,11,14,November,Jennifer Edwards,F,M,1973-04-18,52,70000.0,1,2013-10-25,20,Newport Beach,United States,North America,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(51.0, 53.0]",7.239819004524888
SO70795,2,2013-11-14,2013,11,14,November,Jennifer Edwards,F,M,1973-04-18,52,70000.0,1,2013-10-25,20,Newport Beach,United States,North America,Mountain Tire Tube,NA,Unknown,M ,1,4.99,0.3992,0.1248,5.514,"(51.0, 53.0]",7.239753355096119
SO70795,3,2013-11-14,2013,11,14,November,Jennifer Edwards,F,M,1973-04-18,52,70000.0,1,2013-10-25,20,Newport Beach,United States,North America,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(51.0, 53.0]",7.239809642044278
SO70796,1,2013-11-14,2013,11,14,November,Alexander Lee,M,M,1974-01-30,51,90000.0,4,2013-11-14,0,Sooke,Canada,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(48.0, 51.0]",7.239819004524888
SO70796,2,2013-11-14,2013,11,14,November,Alexander Lee,M,M,1974-01-30,51,90000.0,4,2013-11-14,0,Sooke,Canada,North America,Bike Wash - Dissolver,NA,Unknown,S ,1,7.95,0.636,0.1988,8.7848,"(48.0, 51.0]",7.239777798014753
SO70797,1,2013-11-14,2013,11,14,November,Bridget Rai,F,S,1978-08-22,46,70000.0,1,2013-11-14,0,Burbank,United States,North America,"Mountain-200 Silver, 38",Silver,H ,M ,1,2319.99,185.5992,57.9998,2563.589,"(45.0, 48.0]",7.239818863320134
SO70797,2,2013-11-14,2013,11,14,November,Bridget Rai,F,S,1978-08-22,46,70000.0,1,2013-11-14,0,Burbank,United States,North America,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(45.0, 48.0]",7.239819004524888
SO70798,1,2013-11-14,2013,11,14,November,Julia Howard,F,M,1953-08-23,71,70000.0,5,2013-11-14,0,Downey,United States,North America,"Mountain-200 Silver, 42",Silver,H ,M ,1,2319.99,185.5992,57.9998,2563.589,"(65.0, 72.0]",7.239818863320134
SO70798,2,2013-11-14,2013,11,14,November,Julia Howard,F,M,1953-08-23,71,70000.0,5,2013-11-14,0,Downey,United States,North America,HL Mountain Tire,NA,H ,M ,1,35.0,2.8,0.875,38.675,"(65.0, 72.0]",7.239819004524888
SO70798,3,2013-11-14,2013,11,14,November,Julia Howard,F,M,1953-08-23,71,70000.0,5,2013-11-14,0,Downey,United States,North America,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(65.0, 72.0]",7.2396759533689
SO70799,1,2013-11-14,2013,11,14,November,Christy Andersen,F,M,1976-03-15,49,20000.0,2,2013-11-14,0,Dunkerque,France,Europe,"Touring-3000 Yellow, 44",Yellow,L ,T ,1,742.35,59.388,18.5588,820.2968000000001,"(48.0, 51.0]",7.239818563232234
SO70799,2,2013-11-14,2013,11,14,November,Christy Andersen,F,M,1976-03-15,49,20000.0,2,2013-11-14,0,Dunkerque,France,Europe,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(48.0, 51.0]",7.239809642044278
SO70800,1,2013-11-14,2013,11,14,November,Suzanne Zhou,F,S,1962-02-09,63,120000.0,3,2012-05-08,555,Paderborn,Germany,Europe,"Touring-1000 Yellow, 60",Yellow,H ,T ,1,2384.07,190.7256,59.6018,2634.3974000000003,"(61.0, 65.0]",7.239818867115491
SO70800,2,2013-11-14,2013,11,14,November,Suzanne Zhou,F,S,1962-02-09,63,120000.0,3,2012-05-08,555,Paderborn,Germany,Europe,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(61.0, 65.0]",7.239753355096119
SO70800,3,2013-11-14,2013,11,14,November,Suzanne Zhou,F,S,1962-02-09,63,120000.0,3,2012-05-08,555,Paderborn,Germany,Europe,Road Bottle Cage,NA,Unknown,R ,1,8.99,0.7192,0.2248,9.934000000000001,"(61.0, 65.0]",7.239782564928526
SO70801,1,2013-11-14,2013,11,14,November,Douglas Patel,M,S,1983-05-17,42,20000.0,0,2011-04-19,940,Wollongong,Australia,Pacific,"Road-550-W Yellow, 48",Yellow,M ,R ,1,1120.49,89.6392,28.0123,1238.1415000000002,"(38.999, 42.0]",7.239818712158505
SO70801,2,2013-11-14,2013,11,14,November,Douglas Patel,M,S,1983-05-17,42,20000.0,0,2011-04-19,940,Wollongong,Australia,Pacific,ML Road Tire,NA,M ,R ,1,24.99,1.9992,0.6248,27.613999999999997,"(38.999, 42.0]",7.239805895560224
SO70801,3,2013-11-14,2013,11,14,November,Douglas Patel,M,S,1983-05-17,42,20000.0,0,2011-04-19,940,Wollongong,Australia,Pacific,Patch Kit/8 Patches,NA,Unknown,S ,1,2.29,0.1832,0.0573,2.5305,"(38.999, 42.0]",7.2396759533689
SO70802,1,2013-11-14,2013,11,14,November,Kristi Chapman,F,S,1965-12-09,59,60000.0,1,2012-04-09,584,Findon,Australia,Pacific,"Road-350-W Yellow, 44",Yellow,M ,R ,1,1700.99,136.0792,42.5248,1879.5939999999998,"(57.0, 61.0]",7.239818811934917
SO70803,1,2013-11-14,2013,11,14,November,Marshall Zhao,M,S,1947-12-15,77,50000.0,2,2012-04-11,582,Springwood,Australia,Pacific,"Road-350-W Yellow, 48",Yellow,M ,R ,1,1700.99,136.0792,42.5248,1879.5939999999998,"(72.0, 109.0]",7.239818811934917
SO70803,2,2013-11-14,2013,11,14,November,Marshall Zhao,M,S,1947-12-15,77,50000.0,2,2012-04-11,582,Springwood,Australia,Pacific,"Sport-100 Helmet, Red",Red,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(72.0, 109.0]",7.239809642044278
SO70804,1,2013-11-14,2013,11,14,November,Brendan Xie,M,M,1950-04-10,75,10000.0,5,2012-03-30,594,Matraville,Australia,Pacific,"Mountain-500 Black, 44",Black,L ,M ,1,539.99,43.1992,13.4998,596.6890000000001,"(72.0, 109.0]",7.2398183978588495
SO70804,2,2013-11-14,2013,11,14,November,Brendan Xie,M,M,1950-04-10,75,10000.0,5,2012-03-30,594,Matraville,Australia,Pacific,Fender Set - Mountain,NA,Unknown,M ,1,21.98,1.7584,0.5495,24.287899999999997,"(72.0, 109.0]",7.239819004524888
SO70804,3,2013-11-14,2013,11,14,November,Brendan Xie,M,M,1950-04-10,75,10000.0,5,2012-03-30,594,Matraville,Australia,Pacific,"Racing Socks, L",White,Unknown,R ,1,8.99,0.7192,0.2248,9.934000000000001,"(72.0, 109.0]",7.239782564928526
SO70805,1,2013-11-14,2013,11,14,November,Jaclyn Ferrier,F,S,1971-01-31,54,70000.0,0,2011-03-09,981,Geelong,Australia,Pacific,"Mountain-400-W Silver, 42",Silver,M ,M ,1,769.49,61.5592,19.2373,850.2865,"(53.0, 57.0]",7.239818578796675
SO70805,2,2013-11-14,2013,11,14,November,Jaclyn Ferrier,F,S,1971-01-31,54,70000.0,0,2011-03-09,981,Geelong,Australia,Pacific,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(53.0, 57.0]",7.239809642044278
SO70806,1,2013-11-14,2013,11,14,November,Javier Hernandez,M,M,1975-03-11,50,90000.0,1,2012-12-27,322,Silverwater,Australia,Pacific,"Mountain-200 Black, 46",Black,H ,M ,1,2294.99,183.5992,57.3748,2535.964,"(48.0, 51.0]",7.239818861781949
SO70807,1,2013-11-14,2013,11,14,November,Gilbert Deng,M,M,1965-04-16,60,130000.0,0,2012-12-22,327,Bendigo,Australia,Pacific,"Mountain-200 Silver, 46",Silver,H ,M ,1,2319.99,185.5992,57.9998,2563.589,"(57.0, 61.0]",7.239818863320134
SO70808,1,2013-11-14,2013,11,14,November,Kaitlyn Rivera,F,S,1973-08-02,52,70000.0,2,2013-07-04,133,Port Hammond,Canada,North America,"Touring-1000 Blue, 46",Blue,H ,T ,1,2384.07,190.7256,59.6018,2634.3974000000003,"(51.0, 53.0]",7.239818867115491
SO70808,2,2013-11-14,2013,11,14,November,Kaitlyn Rivera,F,S,1973-08-02,52,70000.0,2,2013-07-04,133,Port Hammond,Canada,North America,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(51.0, 53.0]",7.239809642044278
SO70809,1,2013-11-14,2013,11,14,November,Alexandra Anderson,F,S,1975-06-24,50,60000.0,1,2013-11-14,0,Lebanon,United States,North America,"Road-750 Black, 52",Black,L ,R ,1,539.99,43.1992,13.4998,596.6890000000001,"(48.0, 51.0]",7.2398183978588495
SO70809,2,2013-11-14,2013,11,14,November,Alexandra Anderson,F,S,1975-06-24,50,60000.0,1,2013-11-14,0,Lebanon,United States,North America,LL Road Tire,NA,L ,R ,1,21.49,1.7192,0.5373,23.746499999999997,"(48.0, 51.0]",7.239803760554188
SO70809,3,2013-11-14,2013,11,14,November,Alexandra Anderson,F,S,1975-06-24,50,60000.0,1,2013-11-14,0,Lebanon,United States,North America,Road Tire Tube,NA,Unknown,R ,1,3.99,0.3192,0.0998,4.409000000000001,"(48.0, 51.0]",7.239736901791788
SO70809,4,2013-11-14,2013,11,14,November,Alexandra Anderson,F,S,1975-06-24,50,60000.0,1,2013-11-14,0,Lebanon,United States,North America,"Sport-100 Helmet, Red",Red,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(48.0, 51.0]",7.239809642044278
SO70810,1,2013-11-14,2013,11,14,November,Jamie Blanco,M,S,1967-01-14,58,110000.0,1,2013-11-14,0,Burbank,United States,North America,"Road-750 Black, 58",Black,L ,R ,1,539.99,43.1992,13.4998,596.6890000000001,"(57.0, 61.0]",7.2398183978588495
SO70810,2,2013-11-14,2013,11,14,November,Jamie Blanco,M,S,1967-01-14,58,110000.0,1,2013-11-14,0,Burbank,United States,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(57.0, 61.0]",7.239753355096119
SO70810,3,2013-11-14,2013,11,14,November,Jamie Blanco,M,S,1967-01-14,58,110000.0,1,2013-11-14,0,Burbank,United States,North America,Road Bottle Cage,NA,Unknown,R ,1,8.99,0.7192,0.2248,9.934000000000001,"(57.0, 61.0]",7.239782564928526
SO70810,4,2013-11-14,2013,11,14,November,Jamie Blanco,M,S,1967-01-14,58,110000.0,1,2013-11-14,0,Burbank,United States,North America,"Sport-100 Helmet, Red",Red,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(57.0, 61.0]",7.239809642044278
SO70811,1,2013-11-14,2013,11,14,November,Ruth Fernandez,F,M,1958-04-25,67,60000.0,2,2012-05-02,561,Burnaby,Canada,North America,"Road-550-W Yellow, 42",Yellow,M ,R ,1,1120.49,89.6392,28.0123,1238.1415000000002,"(65.0, 72.0]",7.239818712158505
SO70811,2,2013-11-14,2013,11,14,November,Ruth Fernandez,F,M,1958-04-25,67,60000.0,2,2012-05-02,561,Burnaby,Canada,North America,Road Bottle Cage,NA,Unknown,R ,1,8.99,0.7192,0.2248,9.934000000000001,"(65.0, 72.0]",7.239782564928526
SO70811,3,2013-11-14,2013,11,14,November,Ruth Fernandez,F,M,1958-04-25,67,60000.0,2,2012-05-02,561,Burnaby,Canada,North America,Water Bottle - 30 oz.,NA,Unknown,S ,1,4.99,0.3992,0.1248,5.514,"(65.0, 72.0]",7.239753355096119
SO70811,4,2013-11-14,2013,11,14,November,Ruth Fernandez,F,M,1958-04-25,67,60000.0,2,2012-05-02,561,Burnaby,Canada,North America,AWC Logo Cap,Multi,Unknown,S ,1,8.99,0.7192,0.2248,9.934000000000001,"(65.0, 72.0]",7.239782564928526
SO70811,5,2013-11-14,2013,11,14,November,Ruth Fernandez,F,M,1958-04-25,67,60000.0,2,2012-05-02,561,Burnaby,Canada,North America,"Short-Sleeve Classic Jersey, L",Yellow,Unknown,S ,1,53.99,4.3192,1.3498,59.659000000000006,"(65.0, 72.0]",7.239812936857809
SO70812,1,2013-11-14,2013,11,14,November,Marcus Perry,M,M,1975-10-19,49,60000.0,1,2012-06-09,523,Sooke,Canada,North America,"Road-550-W Yellow, 44",Yellow,M ,R ,1,1120.49,89.6392,28.0123,1238.1415000000002,"(48.0, 51.0]",7.239818712158505
SO70812,2,2013-11-14,2013,11,14,November,Marcus Perry,M,M,1975-10-19,49,60000.0,1,2012-06-09,523,Sooke,Canada,North America,"Short-Sleeve Classic Jersey, L",Yellow,Unknown,S ,1,53.99,4.3192,1.3498,59.659000000000006,"(48.0, 51.0]",7.239812936857809
SO70813,1,2013-11-14,2013,11,14,November,Kathryn Nara,F,M,1964-10-17,60,30000.0,1,2011-11-16,729,Berkeley,United States,North America,"Road-550-W Yellow, 38",Yellow,M ,R ,1,1120.49,89.6392,28.0123,1238.1415000000002,"(57.0, 61.0]",7.239818712158505
SO70813,2,2013-11-14,2013,11,14,November,Kathryn Nara,F,M,1964-10-17,60,30000.0,1,2011-11-16,729,Berkeley,United States,North America,"Sport-100 Helmet, Black",Black,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(57.0, 61.0]",7.239809642044278
SO70814,1,2013-11-14,2013,11,14,November,Melanie Howard,F,S,1972-11-14,52,40000.0,0,2013-11-14,0,Downey,United States,North America,"Road-550-W Yellow, 40",Yellow,M ,R ,1,1120.49,89.6392,28.0123,1238.1415000000002,"(51.0, 53.0]",7.239818712158505
SO70814,2,2013-11-14,2013,11,14,November,Melanie Howard,F,S,1972-11-14,52,40000.0,0,2013-11-14,0,Downey,United States,North America,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(51.0, 53.0]",7.239809642044278
SO70814,3,2013-11-14,2013,11,14,November,Melanie Howard,F,S,1972-11-14,52,40000.0,0,2013-11-14,0,Downey,United States,North America,"Half-Finger Gloves, M",Black,Unknown,S ,1,24.49,1.9592,0.6123,27.0615,"(51.0, 53.0]",7.239805627921586
SO70815,1,2013-11-14,2013,11,14,November,Eric Zhang,M,M,1984-08-03,41,70000.0,0,2013-11-14,0,Edmonds,United States,North America,"Road-550-W Yellow, 48",Yellow,M ,R ,1,1120.49,89.6392,28.0123,1238.1415000000002,"(38.999, 42.0]",7.239818712158505
SO70815,2,2013-11-14,2013,11,14,November,Eric Zhang,M,M,1984-08-03,41,70000.0,0,2013-11-14,0,Edmonds,United States,North America,"Sport-100 Helmet, Blue",Blue,Unknown,S ,1,34.99,2.7992,0.8748,38.664,"(38.999, 42.0]",7.239809642044278
