SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,SalesAmount,TaxAmt,Freight,DiscountAmount,FirstName,LastName,BirthDate,Gender,MaritalStatus,YearlyIncome,TotalChildren,DateFirstPurchase,EnglishProductName,Color,Class,ProductLine,OrderDate,CalendarYear,EnglishMonthName,City,EnglishCountryRegionName,englishPromotionName,DiscountPct,SalesTerritoryGroup
SO73333,1,1,742.35,59.388,18.5588,0.0,Kristi,Rodriguez,1945-08-08,F,M,40000.0,2,2012-08-30,"Touring-3000 Blue, 54",Blue,L ,T ,2013-12-17,2013,December,Bendigo,Australia,No Discount,0.0,Pacific
SO73334,1,1,2384.07,190.7256,59.6018,0.0,Ivan,Martinez,1984-08-01,M,S,20000.0,0,2013-12-17,"Touring-1000 Blue, 54",Blue,H ,T ,2013-12-17,2013,December,Rockhampton,Australia,No Discount,0.0,Pacific
SO73334,2,1,8.99,0.7192,0.2248,0.0,Ivan,Martinez,1984-08-01,M,S,20000.0,0,2013-12-17,AWC Logo Cap,Multi,,S ,2013-12-17,2013,December,Rockhampton,Australia,No Discount,0.0,Pacific
SO73335,1,1,2384.07,190.7256,59.6018,0.0,Jasmine,Lewis,1971-08-18,F,S,90000.0,0,2012-07-08,"Touring-1000 Yellow, 50",Yellow,H ,T ,2013-12-17,2013,December,Sydney,Australia,No Discount,0.0,Pacific
SO73335,2,1,8.99,0.7192,0.2248,0.0,Jasmine,Lewis,1971-08-18,F,S,90000.0,0,2012-07-08,Road Bottle Cage,NA,,R ,2013-12-17,2013,December,Sydney,Australia,No Discount,0.0,Pacific
SO73336,1,1,1214.85,97.188,30.3713,0.0,Sydney,Cook,1966-01-05,F,M,60000.0,1,2012-06-22,"Touring-2000 Blue, 46",Blue,M ,T ,2013-12-17,2013,December,Cranbourne,Australia,No Discount,0.0,Pacific
SO73336,2,1,34.99,2.7992,0.8748,0.0,Sydney,Cook,1966-01-05,F,M,60000.0,1,2012-06-22,"Sport-100 Helmet, Black",Black,,S ,2013-12-17,2013,December,Cranbourne,Australia,No Discount,0.0,Pacific
SO73337,1,1,2384.07,190.7256,59.6018,0.0,Cheryl,Munoz,1977-08-06,F,S,90000.0,0,2012-07-22,"Touring-1000 Yellow, 46",Yellow,H ,T ,2013-12-17,2013,December,Cloverdale,Australia,No Discount,0.0,Pacific
SO73337,2,1,53.99,4.3192,1.3498,0.0,Cheryl,Munoz,1977-08-06,F,S,90000.0,0,2012-07-22,"Short-Sleeve Classic Jersey, M",Yellow,,S ,2013-12-17,2013,December,Cloverdale,Australia,No Discount,0.0,Pacific
SO73337,3,1,8.99,0.7192,0.2248,0.0,Cheryl,Munoz,1977-08-06,F,S,90000.0,0,2012-07-22,AWC Logo Cap,Multi,,S ,2013-12-17,2013,December,Cloverdale,Australia,No Discount,0.0,Pacific
SO73338,1,1,2384.07,190.7256,59.6018,0.0,Arthur,Chandra,1961-07-06,M,M,70000.0,2,2012-08-04,"Touring-1000 Blue, 46",Blue,H ,T ,2013-12-18,2013,December,Silverwater,Australia,No Discount,0.0,Pacific
SO73338,2,1,34.99,2.7992,0.8748,0.0,Arthur,Chandra,1961-07-06,M,M,70000.0,2,2012-08-04,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,Silverwater,Australia,No Discount,0.0,Pacific
SO73339,1,1,4.99,0.3992,0.1248,0.0,Devin,Moore,1978-01-02,M,M,70000.0,5,2013-08-16,Mountain Tire Tube,NA,,M ,2013-12-18,2013,December,Sunbury,Australia,No Discount,0.0,Pacific
SO73339,2,1,29.99,2.3992,0.7498,0.0,Devin,Moore,1978-01-02,M,M,70000.0,5,2013-08-16,ML Mountain Tire,NA,M ,M ,2013-12-18,2013,December,Sunbury,Australia,No Discount,0.0,Pacific
SO73339,3,1,34.99,2.7992,0.8748,0.0,Devin,Moore,1978-01-02,M,M,70000.0,5,2013-08-16,"Sport-100 Helmet, Blue",Blue,,S ,2013-12-18,2013,December,Sunbury,Australia,No Discount,0.0,Pacific
SO73340,1,1,24.99,1.9992,0.6248,0.0,James,Zhang,1970-06-13,M,M,60000.0,3,2013-10-16,ML Road Tire,NA,M ,R ,2013-12-18,2013,December,Geelong,Australia,No Discount,0.0,Pacific
SO73340,2,1,3.99,0.3192,0.0998,0.0,James,Zhang,1970-06-13,M,M,60000.0,3,2013-10-16,Road Tire Tube,NA,,R ,2013-12-18,2013,December,Geelong,Australia,No Discount,0.0,Pacific
SO73340,3,1,2.29,0.1832,0.0573,0.0,James,Zhang,1970-06-13,M,M,60000.0,3,2013-10-16,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Geelong,Australia,No Discount,0.0,Pacific
SO73341,1,1,21.49,1.7192,0.5373,0.0,Melissa,Morgan,1978-12-12,F,M,70000.0,5,2013-06-07,LL Road Tire,NA,L ,R ,2013-12-18,2013,December,Coffs Harbour,Australia,No Discount,0.0,Pacific
SO73341,2,1,3.99,0.3192,0.0998,0.0,Melissa,Morgan,1978-12-12,F,M,70000.0,5,2013-06-07,Road Tire Tube,NA,,R ,2013-12-18,2013,December,Coffs Harbour,Australia,No Discount,0.0,Pacific
SO73341,3,1,34.99,2.7992,0.8748,0.0,Melissa,Morgan,1978-12-12,F,M,70000.0,5,2013-06-07,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,Coffs Harbour,Australia,No Discount,0.0,Pacific
SO73342,1,1,4.99,0.3992,0.1248,0.0,Jamie,Wu,1972-03-21,F,M,80000.0,5,2013-12-18,Touring Tire Tube,NA,,T ,2013-12-18,2013,December,Malabar,Australia,No Discount,0.0,Pacific
SO73342,2,1,34.99,2.7992,0.8748,0.0,Jamie,Wu,1972-03-21,F,M,80000.0,5,2013-12-18,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,Malabar,Australia,No Discount,0.0,Pacific
SO73342,3,1,24.49,1.9592,0.6123,0.0,Jamie,Wu,1972-03-21,F,M,80000.0,5,2013-12-18,"Half-Finger Gloves, L",Black,,S ,2013-12-18,2013,December,Malabar,Australia,No Discount,0.0,Pacific
SO73343,1,1,9.99,0.7992,0.2498,0.0,Omar,Liang,1952-08-31,M,M,10000.0,2,2013-12-18,Mountain Bottle Cage,NA,,M ,2013-12-18,2013,December,Caloundra,Australia,No Discount,0.0,Pacific
SO73343,2,1,4.99,0.3992,0.1248,0.0,Omar,Liang,1952-08-31,M,M,10000.0,2,2013-12-18,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Caloundra,Australia,No Discount,0.0,Pacific
SO73343,3,1,2.29,0.1832,0.0573,0.0,Omar,Liang,1952-08-31,M,M,10000.0,2,2013-12-18,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Caloundra,Australia,No Discount,0.0,Pacific
SO73344,1,1,53.99,4.3192,1.3498,0.0,Kellie,Gill,1971-11-29,F,S,80000.0,5,2013-06-18,"Short-Sleeve Classic Jersey, L",Yellow,,S ,2013-12-18,2013,December,Wollongong,Australia,No Discount,0.0,Pacific
SO73345,1,1,54.99,4.3992,1.3748,0.0,Mitchell,Carson,1978-09-12,M,M,80000.0,0,2013-06-27,Hydration Pack - 70 oz.,Silver,,S ,2013-12-18,2013,December,Melbourne,Australia,No Discount,0.0,Pacific
SO73346,1,1,24.49,1.9592,0.6123,0.0,Rafael,Black,1967-02-13,M,S,70000.0,2,2013-11-01,"Half-Finger Gloves, M",Black,,S ,2013-12-18,2013,December,Bendigo,Australia,No Discount,0.0,Pacific
SO73347,1,1,2294.99,183.5992,57.3748,0.0,Beth,Alonso,1961-09-14,F,M,10000.0,2,2011-11-15,"Mountain-200 Black, 46",Black,H ,M ,2013-12-18,2013,December,Chatou,France,No Discount,0.0,Europe
SO73347,2,1,9.99,0.7992,0.2498,0.0,Beth,Alonso,1961-09-14,F,M,10000.0,2,2011-11-15,Mountain Bottle Cage,NA,,M ,2013-12-18,2013,December,Chatou,France,No Discount,0.0,Europe
SO73347,3,1,4.99,0.3992,0.1248,0.0,Beth,Alonso,1961-09-14,F,M,10000.0,2,2011-11-15,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Chatou,France,No Discount,0.0,Europe
SO73347,4,1,34.99,2.7992,0.8748,0.0,Beth,Alonso,1961-09-14,F,M,10000.0,2,2011-11-15,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,Chatou,France,No Discount,0.0,Europe
SO73348,1,1,2294.99,183.5992,57.3748,0.0,Shane,Malhotra,1971-12-09,M,M,90000.0,2,2013-12-18,"Mountain-200 Black, 38",Black,H ,M ,2013-12-18,2013,December,Boulogne-Billancourt,France,No Discount,0.0,Europe
SO73348,2,1,4.99,0.3992,0.1248,0.0,Shane,Malhotra,1971-12-09,M,M,90000.0,2,2013-12-18,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Boulogne-Billancourt,France,No Discount,0.0,Europe
SO73348,3,1,9.99,0.7992,0.2498,0.0,Shane,Malhotra,1971-12-09,M,M,90000.0,2,2013-12-18,Mountain Bottle Cage,NA,,M ,2013-12-18,2013,December,Boulogne-Billancourt,France,No Discount,0.0,Europe
SO73348,4,1,53.99,4.3192,1.3498,0.0,Shane,Malhotra,1971-12-09,M,M,90000.0,2,2013-12-18,"Short-Sleeve Classic Jersey, S",Yellow,,S ,2013-12-18,2013,December,Boulogne-Billancourt,France,No Discount,0.0,Europe
SO73348,5,1,8.99,0.7192,0.2248,0.0,Shane,Malhotra,1971-12-09,M,M,90000.0,2,2013-12-18,AWC Logo Cap,Multi,,S ,2013-12-18,2013,December,Boulogne-Billancourt,France,No Discount,0.0,Europe
SO73349,1,1,2294.99,183.5992,57.3748,0.0,Levi,Subram,1978-09-23,M,M,40000.0,1,2011-10-13,"Mountain-200 Black, 42",Black,H ,M ,2013-12-18,2013,December,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO73349,2,1,34.99,2.7992,0.8748,0.0,Levi,Subram,1978-09-23,M,M,40000.0,1,2011-10-13,"Sport-100 Helmet, Blue",Blue,,S ,2013-12-18,2013,December,Cheltenham,United Kingdom,No Discount,0.0,Europe
SO73350,1,1,2319.99,185.5992,57.9998,0.0,Randall,Gutierrez,1968-10-19,M,M,130000.0,3,2013-12-18,"Mountain-200 Silver, 38",Silver,H ,M ,2013-12-18,2013,December,Poing,Germany,No Discount,0.0,Europe
SO73350,2,1,4.99,0.3992,0.1248,0.0,Randall,Gutierrez,1968-10-19,M,M,130000.0,3,2013-12-18,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Poing,Germany,No Discount,0.0,Europe
SO73350,3,1,9.99,0.7992,0.2498,0.0,Randall,Gutierrez,1968-10-19,M,M,130000.0,3,2013-12-18,Mountain Bottle Cage,NA,,M ,2013-12-18,2013,December,Poing,Germany,No Discount,0.0,Europe
SO73350,4,1,34.99,2.7992,0.8748,0.0,Randall,Gutierrez,1968-10-19,M,M,130000.0,3,2013-12-18,"Sport-100 Helmet, Black",Black,,S ,2013-12-18,2013,December,Poing,Germany,No Discount,0.0,Europe
SO73351,1,1,2319.99,185.5992,57.9998,0.0,Yolanda,Xie,1976-08-20,F,S,30000.0,2,2011-11-26,"Mountain-200 Silver, 42",Silver,H ,M ,2013-12-18,2013,December,Les Ulis,France,No Discount,0.0,Europe
SO73351,2,1,34.99,2.7992,0.8748,0.0,Yolanda,Xie,1976-08-20,F,S,30000.0,2,2011-11-26,"Sport-100 Helmet, Black",Black,,S ,2013-12-18,2013,December,Les Ulis,France,No Discount,0.0,Europe
SO73352,1,1,4.99,0.3992,0.1248,0.0,Nancy,Chapman,1974-09-15,F,M,80000.0,4,2013-01-29,Touring Tire Tube,NA,,T ,2013-12-18,2013,December,Cliffside,Canada,No Discount,0.0,North America
SO73352,2,1,2.29,0.1832,0.0573,0.0,Nancy,Chapman,1974-09-15,F,M,80000.0,4,2013-01-29,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Cliffside,Canada,No Discount,0.0,North America
SO73352,3,1,7.95,0.636,0.1988,0.0,Nancy,Chapman,1974-09-15,F,M,80000.0,4,2013-01-29,Bike Wash - Dissolver,NA,,S ,2013-12-18,2013,December,Cliffside,Canada,No Discount,0.0,North America
SO73353,1,1,4.99,0.3992,0.1248,0.0,Jason,Griffin,1953-05-21,M,M,70000.0,4,2013-02-07,Touring Tire Tube,NA,,T ,2013-12-18,2013,December,Victoria,Canada,No Discount,0.0,North America
SO73353,2,1,34.99,2.7992,0.8748,0.0,Jason,Griffin,1953-05-21,M,M,70000.0,4,2013-02-07,"Sport-100 Helmet, Black",Black,,S ,2013-12-18,2013,December,Victoria,Canada,No Discount,0.0,North America
SO73354,1,1,4.99,0.3992,0.1248,0.0,Kyle,Kumar,1980-12-23,M,S,40000.0,0,2013-12-18,Mountain Tire Tube,NA,,M ,2013-12-18,2013,December,Marysville,United States,No Discount,0.0,North America
SO73354,2,1,24.99,1.9992,0.6248,0.0,Kyle,Kumar,1980-12-23,M,S,40000.0,0,2013-12-18,LL Mountain Tire,NA,L ,M ,2013-12-18,2013,December,Marysville,United States,No Discount,0.0,North America
SO73354,3,1,21.98,1.7584,0.5495,0.0,Kyle,Kumar,1980-12-23,M,S,40000.0,0,2013-12-18,Fender Set - Mountain,NA,,M ,2013-12-18,2013,December,Marysville,United States,No Discount,0.0,North America
SO73354,4,1,2.29,0.1832,0.0573,0.0,Kyle,Kumar,1980-12-23,M,S,40000.0,0,2013-12-18,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Marysville,United States,Volume Discount 11 to 14,0.02,North America
SO73355,1,1,24.99,1.9992,0.6248,0.0,Eduardo,Campbell,1971-09-15,M,S,130000.0,0,2013-12-18,LL Mountain Tire,NA,L ,M ,2013-12-18,2013,December,Imperial Beach,United States,No Discount,0.0,North America
SO73355,2,1,2.29,0.1832,0.0573,0.0,Eduardo,Campbell,1971-09-15,M,S,130000.0,0,2013-12-18,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Imperial Beach,United States,No Discount,0.0,North America
SO73356,1,1,4.99,0.3992,0.1248,0.0,Katelyn,Nelson,1951-03-02,F,S,70000.0,5,2013-12-18,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Newport Beach,United States,No Discount,0.0,North America
SO73356,2,1,9.99,0.7992,0.2498,0.0,Katelyn,Nelson,1951-03-02,F,S,70000.0,5,2013-12-18,Mountain Bottle Cage,NA,,M ,2013-12-18,2013,December,Newport Beach,United States,No Discount,0.0,North America
SO73356,3,1,34.99,2.7992,0.8748,0.0,Katelyn,Nelson,1951-03-02,F,S,70000.0,5,2013-12-18,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,Newport Beach,United States,No Discount,0.0,North America
SO73357,1,1,69.99,5.5992,1.7498,0.0,Olivia,Walker,1957-06-16,F,M,60000.0,2,2013-12-18,"Women's Mountain Shorts, S",Black,,M ,2013-12-18,2013,December,Woodburn,United States,No Discount,0.0,North America
SO73357,2,1,8.99,0.7192,0.2248,0.0,Olivia,Walker,1957-06-16,F,M,60000.0,2,2013-12-18,AWC Logo Cap,Multi,,S ,2013-12-18,2013,December,Woodburn,United States,No Discount,0.0,North America
SO73358,1,1,69.99,5.5992,1.7498,0.0,Erick,Patel,1984-04-10,M,M,40000.0,0,2013-12-18,"Women's Mountain Shorts, L",Black,,M ,2013-12-18,2013,December,Burien,United States,No Discount,0.0,North America
SO73358,2,1,49.99,3.9992,1.2498,0.0,Erick,Patel,1984-04-10,M,M,40000.0,0,2013-12-18,"Long-Sleeve Logo Jersey, M",Multi,,S ,2013-12-18,2013,December,Burien,United States,No Discount,0.0,North America
SO73359,1,1,63.5,5.08,1.5875,0.0,Danielle,Howard,1970-08-10,F,S,50000.0,3,2013-12-18,"Classic Vest, M",Blue,,S ,2013-12-18,2013,December,Oak Bay,Canada,No Discount,0.0,North America
SO73359,2,1,69.99,5.5992,1.7498,0.0,Danielle,Howard,1970-08-10,F,S,50000.0,3,2013-12-18,"Women's Mountain Shorts, L",Black,,M ,2013-12-18,2013,December,Oak Bay,Canada,No Discount,0.0,North America
SO73360,1,1,4.99,0.3992,0.1248,0.0,Robert,Jenkins,1966-11-18,M,M,40000.0,4,2013-12-18,Mountain Tire Tube,NA,,M ,2013-12-18,2013,December,W. Linn,United States,No Discount,0.0,North America
SO73360,2,1,34.99,2.7992,0.8748,0.0,Robert,Jenkins,1966-11-18,M,M,40000.0,4,2013-12-18,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,W. Linn,United States,No Discount,0.0,North America
SO73361,1,1,4.99,0.3992,0.1248,0.0,Blake,Scott,1971-08-18,M,S,40000.0,0,2013-12-18,Mountain Tire Tube,NA,,M ,2013-12-18,2013,December,Beaverton,United States,No Discount,0.0,North America
SO73361,2,1,21.98,1.7584,0.5495,0.0,Blake,Scott,1971-08-18,M,S,40000.0,0,2013-12-18,Fender Set - Mountain,NA,,M ,2013-12-18,2013,December,Beaverton,United States,No Discount,0.0,North America
SO73362,1,1,21.98,1.7584,0.5495,0.0,Mitchell,Anand,1971-01-30,M,M,90000.0,5,2013-12-18,Fender Set - Mountain,NA,,M ,2013-12-18,2013,December,Beaverton,United States,No Discount,0.0,North America
SO73363,1,1,21.98,1.7584,0.5495,0.0,Paige,Peterson,1964-01-24,F,S,80000.0,4,2013-12-18,Fender Set - Mountain,NA,,M ,2013-12-18,2013,December,Ballard,United States,No Discount,0.0,North America
SO73363,2,1,34.99,2.7992,0.8748,0.0,Paige,Peterson,1964-01-24,F,S,80000.0,4,2013-12-18,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,Ballard,United States,No Discount,0.0,North America
SO73364,1,1,21.98,1.7584,0.5495,0.0,Sheila,Ramos,1974-12-18,F,M,20000.0,0,2013-12-18,Fender Set - Mountain,NA,,M ,2013-12-18,2013,December,Werne,Germany,No Discount,0.0,Europe
SO73364,2,1,49.99,3.9992,1.2498,0.0,Sheila,Ramos,1974-12-18,F,M,20000.0,0,2013-12-18,"Long-Sleeve Logo Jersey, M",Multi,,S ,2013-12-18,2013,December,Werne,Germany,No Discount,0.0,Europe
SO73364,3,1,24.49,1.9592,0.6123,0.0,Sheila,Ramos,1974-12-18,F,M,20000.0,0,2013-12-18,"Half-Finger Gloves, L",Black,,S ,2013-12-18,2013,December,Werne,Germany,No Discount,0.0,Europe
SO73365,1,1,21.98,1.7584,0.5495,0.0,Makayla,Howard,1978-03-08,F,S,10000.0,3,2013-05-01,Fender Set - Mountain,NA,,M ,2013-12-18,2013,December,Newcastle upon Tyne,United Kingdom,No Discount,0.0,Europe
SO73366,1,1,4.99,0.3992,0.1248,0.0,Summer,Chandra,1953-09-05,F,M,110000.0,4,2013-12-18,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Bracknell,United Kingdom,No Discount,0.0,Europe
SO73366,2,1,34.99,2.7992,0.8748,0.0,Summer,Chandra,1953-09-05,F,M,110000.0,4,2013-12-18,"Sport-100 Helmet, Black",Black,,S ,2013-12-18,2013,December,Bracknell,United Kingdom,No Discount,0.0,Europe
SO73367,1,1,4.99,0.3992,0.1248,0.0,Rafael,Wang,1980-09-13,M,S,30000.0,0,2013-12-18,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Mühlheim,Germany,No Discount,0.0,Europe
SO73367,2,1,34.99,2.7992,0.8748,0.0,Rafael,Wang,1980-09-13,M,S,30000.0,0,2013-12-18,"Sport-100 Helmet, Blue",Blue,,S ,2013-12-18,2013,December,Mühlheim,Germany,No Discount,0.0,Europe
SO73367,3,1,8.99,0.7192,0.2248,0.0,Rafael,Wang,1980-09-13,M,S,30000.0,0,2013-12-18,AWC Logo Cap,Multi,,S ,2013-12-18,2013,December,Mühlheim,Germany,No Discount,0.0,Europe
SO73368,1,1,29.99,2.3992,0.7498,0.0,Janet,Sheperdigian,1978-01-16,M,M,170000.0,3,2013-12-18,ML Mountain Tire,NA,M ,M ,2013-12-18,2013,December,Warrington,United Kingdom,No Discount,0.0,Europe
SO73368,2,1,4.99,0.3992,0.1248,0.0,Janet,Sheperdigian,1978-01-16,M,M,170000.0,3,2013-12-18,Mountain Tire Tube,NA,,M ,2013-12-18,2013,December,Warrington,United Kingdom,No Discount,0.0,Europe
SO73368,3,1,2.29,0.1832,0.0573,0.0,Janet,Sheperdigian,1978-01-16,M,M,170000.0,3,2013-12-18,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Warrington,United Kingdom,No Discount,0.0,Europe
SO73369,1,1,24.99,1.9992,0.6248,0.0,Christine,Chander,1986-02-13,F,S,10000.0,0,2013-04-04,LL Mountain Tire,NA,L ,M ,2013-12-18,2013,December,Oxon,United Kingdom,No Discount,0.0,Europe
SO73369,2,1,4.99,0.3992,0.1248,0.0,Christine,Chander,1986-02-13,F,S,10000.0,0,2013-04-04,Mountain Tire Tube,NA,,M ,2013-12-18,2013,December,Oxon,United Kingdom,No Discount,0.0,Europe
SO73370,1,1,3.99,0.3192,0.0998,0.0,Sheila,Suarez,1967-09-30,F,S,170000.0,3,2013-12-18,Road Tire Tube,NA,,R ,2013-12-18,2013,December,York,United Kingdom,No Discount,0.0,Europe
SO73370,2,1,7.95,0.636,0.1988,0.0,Sheila,Suarez,1967-09-30,F,S,170000.0,3,2013-12-18,Bike Wash - Dissolver,NA,,S ,2013-12-18,2013,December,York,United Kingdom,No Discount,0.0,Europe
SO73371,1,1,28.99,2.3192,0.7248,0.0,Lucas,Cook,1981-01-07,M,S,20000.0,0,2013-12-18,Touring Tire,NA,,T ,2013-12-18,2013,December,Villeneuve-d'Ascq,France,No Discount,0.0,Europe
SO73371,2,1,4.99,0.3992,0.1248,0.0,Lucas,Cook,1981-01-07,M,S,20000.0,0,2013-12-18,Touring Tire Tube,NA,,T ,2013-12-18,2013,December,Villeneuve-d'Ascq,France,No Discount,0.0,Europe
SO73371,3,1,2.29,0.1832,0.0573,0.0,Lucas,Cook,1981-01-07,M,S,20000.0,0,2013-12-18,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Villeneuve-d'Ascq,France,No Discount,0.0,Europe
SO73371,4,1,7.95,0.636,0.1988,0.0,Lucas,Cook,1981-01-07,M,S,20000.0,0,2013-12-18,Bike Wash - Dissolver,NA,,S ,2013-12-18,2013,December,Villeneuve-d'Ascq,France,No Discount,0.0,Europe
SO73372,1,1,4.99,0.3992,0.1248,0.0,Larry,Alonso,1964-05-17,M,M,80000.0,4,2013-04-27,Touring Tire Tube,NA,,T ,2013-12-18,2013,December,Gateshead,United Kingdom,No Discount,0.0,Europe
SO73372,2,1,28.99,2.3192,0.7248,0.0,Larry,Alonso,1964-05-17,M,M,80000.0,4,2013-04-27,Touring Tire,NA,,T ,2013-12-18,2013,December,Gateshead,United Kingdom,No Discount,0.0,Europe
SO73372,3,1,54.99,4.3992,1.3748,0.0,Larry,Alonso,1964-05-17,M,M,80000.0,4,2013-04-27,Hydration Pack - 70 oz.,Silver,,S ,2013-12-18,2013,December,Gateshead,United Kingdom,No Discount,0.0,Europe
SO73373,1,1,4.99,0.3992,0.1248,0.0,Ricardo,Raji,1953-02-17,M,M,90000.0,5,2013-12-18,Touring Tire Tube,NA,,T ,2013-12-18,2013,December,Tremblay-en-France,France,No Discount,0.0,Europe
SO73373,2,1,34.99,2.7992,0.8748,0.0,Ricardo,Raji,1953-02-17,M,M,90000.0,5,2013-12-18,"Sport-100 Helmet, Black",Black,,S ,2013-12-18,2013,December,Tremblay-en-France,France,No Discount,0.0,Europe
SO73374,1,1,4.99,0.3992,0.1248,0.0,Casey,Lal,1949-11-18,F,M,80000.0,5,2013-12-18,Touring Tire Tube,NA,,T ,2013-12-18,2013,December,Saint Ouen,France,No Discount,0.0,Europe
SO73374,2,1,34.99,2.7992,0.8748,0.0,Casey,Lal,1949-11-18,F,M,80000.0,5,2013-12-18,"Sport-100 Helmet, Black",Black,,S ,2013-12-18,2013,December,Saint Ouen,France,No Discount,0.0,Europe
SO73375,1,1,35.0,2.8,0.875,0.0,Samuel,Russell,1982-05-01,M,M,60000.0,1,2013-06-26,HL Mountain Tire,NA,H ,M ,2013-12-18,2013,December,Vancouver,Canada,No Discount,0.0,North America
SO73375,2,1,2.29,0.1832,0.0573,0.0,Samuel,Russell,1982-05-01,M,M,60000.0,1,2013-06-26,Patch Kit/8 Patches,NA,,S ,2013-12-18,2013,December,Vancouver,Canada,No Discount,0.0,North America
SO73375,3,1,7.95,0.636,0.1988,0.0,Samuel,Russell,1982-05-01,M,M,60000.0,1,2013-06-26,Bike Wash - Dissolver,NA,,S ,2013-12-18,2013,December,Vancouver,Canada,No Discount,0.0,North America
SO73376,1,1,35.0,2.8,0.875,0.0,Cameron,Yang,1957-01-30,M,M,60000.0,2,2013-08-03,HL Mountain Tire,NA,H ,M ,2013-12-18,2013,December,Seattle,United States,No Discount,0.0,North America
SO73376,2,1,4.99,0.3992,0.1248,0.0,Cameron,Yang,1957-01-30,M,M,60000.0,2,2013-08-03,Mountain Tire Tube,NA,,M ,2013-12-18,2013,December,Seattle,United States,No Discount,0.0,North America
SO73377,1,1,564.99,45.1992,14.1248,0.0,Craig,Blanco,1960-10-31,M,M,40000.0,1,2013-12-18,"Mountain-500 Silver, 52",Silver,L ,M ,2013-12-18,2013,December,Bellflower,United States,No Discount,0.0,North America
SO73377,2,1,53.99,4.3192,1.3498,0.0,Craig,Blanco,1960-10-31,M,M,40000.0,1,2013-12-18,"Short-Sleeve Classic Jersey, XL",Yellow,,S ,2013-12-18,2013,December,Bellflower,United States,No Discount,0.0,North America
SO73378,1,1,2319.99,185.5992,57.9998,0.0,Patrick,Reed,1977-10-21,M,M,80000.0,0,2013-12-18,"Mountain-200 Silver, 42",Silver,H ,M ,2013-12-18,2013,December,Grossmont,United States,No Discount,0.0,North America
SO73378,2,1,9.99,0.7992,0.2498,0.0,Patrick,Reed,1977-10-21,M,M,80000.0,0,2013-12-18,Mountain Bottle Cage,NA,,M ,2013-12-18,2013,December,Grossmont,United States,No Discount,0.0,North America
SO73378,3,1,4.99,0.3992,0.1248,0.0,Patrick,Reed,1977-10-21,M,M,80000.0,0,2013-12-18,Water Bottle - 30 oz.,NA,,S ,2013-12-18,2013,December,Grossmont,United States,No Discount,0.0,North America
SO73378,4,1,54.99,4.3992,1.3748,0.0,Patrick,Reed,1977-10-21,M,M,80000.0,0,2013-12-18,Hydration Pack - 70 oz.,Silver,,S ,2013-12-18,2013,December,Grossmont,United States,No Discount,0.0,North America
SO73378,5,1,7.95,0.636,0.1988,0.0,Patrick,Reed,1977-10-21,M,M,80000.0,0,2013-12-18,Bike Wash - Dissolver,NA,,S ,2013-12-18,2013,December,Grossmont,United States,No Discount,0.0,North America
SO73379,1,1,2294.99,183.5992,57.3748,0.0,Stacey,Chen,1979-04-18,F,M,70000.0,0,2013-12-18,"Mountain-200 Black, 46",Black,H ,M ,2013-12-18,2013,December,Burien,United States,No Discount,0.0,North America
SO73379,2,1,21.98,1.7584,0.5495,0.0,Stacey,Chen,1979-04-18,F,M,70000.0,0,2013-12-18,Fender Set - Mountain,NA,,M ,2013-12-18,2013,December,Burien,United States,No Discount,0.0,North America
SO73379,3,1,34.99,2.7992,0.8748,0.0,Stacey,Chen,1979-04-18,F,M,70000.0,0,2013-12-18,"Sport-100 Helmet, Red",Red,,S ,2013-12-18,2013,December,Burien,United States,No Discount,0.0,North America
SO73380,1,1,2294.99,183.5992,57.3748,0.0,Heidi,Suri,1979-01-06,F,S,70000.0,0,2013-12-18,"Mountain-200 Black, 42",Black,H ,M ,2013-12-18,2013,December,Burlingame,United States,No Discount,0.0,North America
